Code,Text,DDD,Ebene,Parent
B05XX,Andere Additiva zu i.v.-Lösungen,,4,B05X
B05XX02,Trometamol,Standarddosis: 1 DE P ,5,B05XX
B05XX03,"Blut und Organextrakte vom Kalb, inkl. Kombinationen",,5,B05XX
B05XX04,Ethanol,Standarddosis: 1 DE P ,5,B05XX
B05Z,HÄMODIALYSEKONZENTRATE UND HÄMOFILTRATE,,3,B05
B05ZA,Hämodialysekonzentrate,,4,B05Z
B05ZA50,Kombinationen,Standarddosis: 1 DE P ,5,B05ZA
B05ZB,Hämofiltrate,,4,B05Z
B05ZB10,Verschiedene Hämofiltrate,,5,B05ZB
B05ZB50,Kombinationen,Standarddosis: 1 DE P ,5,B05ZB
B06,ANDERE HÄMATOLOGIKA,,2,B
B06A,ANDERE HÄMATOLOGIKA,,3,B06
B06AA,Enzyme,,4,B06A
B06AA02,Fibrinolysin und Desoxyribonuclease,,5,B06AA
B06AA03,Hyaluronidase,,5,B06AA
B06AA04,Chymotrypsin,,5,B06AA
B06AA07,Trypsin,,5,B06AA
B06AA10,Desoxyribonuclease,,5,B06AA
B06AA12,Serrapeptase,,5,B06AA
B06AA55,"Streptokinase, Kombinationen",,5,B06AA
B06AB,Hämprodukte,,4,B06A
B06AB01,Hemin,,5,B06AB
B06AC,Mittel zur Behandlung des Hereditären Angioödems,,4,B06A
B06AC01,"C1-Inhibitor, aus Plasma gewonnen","1,4 TSD E P",5,B06AC
B06AC02,Icatibant,30 mg P,5,B06AC
B06AC03,Ecallantid,,5,B06AC
B06AC04,Conestat alfa,"3,5 TSD E P",5,B06AC
B06AC05,Lanadelumab,21 mg P ,5,B06AC
B06AX,Andere Hämatologika,,4,B06A
B06AX01,Crizanlizumab,,5,B06AX
B06AX02,Betibeglogen autotemcel,,5,B06AX
C,KARDIOVASKULÄRES SYSTEM,,1,
C01,HERZTHERAPIE,,2,C
C01A,HERZGLYKOSIDE,,3,C01
C01AA,Digitalisglykoside,,4,C01A
C01AA01,Acetyldigitoxin,"0,2 mg O",5,C01AA
C01AA02,Acetyldigoxin,"0,5 mg O",5,C01AA
C01AA03,Digitalisblätter,"0,1 g O",5,C01AA
C01AA04,Digitoxin,"0,1 mg O,P",5,C01AA
C01AA05,Digoxin,"0,25 mg O,P",5,C01AA
C01AA06,Lanatosid C,"1 mg O,R",5,C01AA
C01AA07,Deslanosid,1 mg P zur Akutbehandlung,5,C01AA
C01AA08,Metildigoxin,"0,2 mg O,P",5,C01AA
C01AA09,Gitoformat,,5,C01AA
C01AA10,Pengitoxin,,5,C01AA
C01AA20,Kombinationen,,5,C01AA
C01AA52,"Acetyldigoxin, Kombinationen",,5,C01AA
C01AA54,"Digitoxin, Kombinationen",,5,C01AA
C01AA55,"Digoxin, Kombinationen",,5,C01AA
C01AA56,"Lanatosid C, Kombinationen",,5,C01AA
C01AA58,"Metildigoxin, Kombinationen",,5,C01AA
C01AB,Scillaglykoside,,4,C01A
C01AB01,Proscillaridin,"0,75 mg O",5,C01AB
C01AB02,Meproscillarin,,5,C01AB
C01AB51,"Proscillaridin, Kombinationen",,5,C01AB
C01AC,Strophantusglykoside,,4,C01A
C01AC01,g-Strophanthin,"0,25 mg P",5,C01AC
C01AC03,Cymarin,"2,5 mg O",5,C01AC
C01AC04,k-Strophanthin,,5,C01AC
C01AC05,Strophantustinktur/-öl,,5,C01AC
C01AC51,"g-Strophanthin, Kombinationen exkl. Psycholeptika",,5,C01AC
C01AC54,"k-Strophanthin, Kombinationen exkl. Psycholeptika",,5,C01AC
C01AC55,"Strophantustinktur/-öl, Kombinationen exkl. Psycholeptika",,5,C01AC
C01AC71,"g-Strophanthin, Kombinationen mit Psycholeptika",,5,C01AC
C01AH,Homöopathische und anthroposophische Zubereitungen mit Herzglykosiden,,4,C01A
C01AH01,Strophantus gratus,,5,C01AH
C01AH20,Kombinationen,,5,C01AH
C01AH50,Kombinationen mit anderen Mitteln,,5,C01AH
C01AP,Andere pflanzliche Zubereitungen mit Herzglykosiden,,4,C01A
C01AP01,Maiglöckchenkraut,,5,C01AP
C01AP03,Meerzwiebel,,5,C01AP
C01AP30,Kombinationen,,5,C01AP
C01AP50,"Andere Pflanzenglykoside, Kombinationen",,5,C01AP
C01AP51,"Maiglöckchenkraut, Kombinationen",,5,C01AP
C01AP52,"Oleanderglykoside, Kombinationen",,5,C01AP
C01AP53,"Meerzwiebel, Kombinationen",,5,C01AP
C01AX,Andere Herzglykoside,,4,C01A
C01AX02,Peruvosid,,5,C01AX
C01B,"ANTIARRHYTHMIKA, KLASSE I UND III",,3,C01
C01BA,"Antiarrhythmika, Klasse Ia",,4,C01B
C01BA01,Chinidin,"1,2 g O",5,C01BA
C01BA02,Procainamid,"3 g O,P",5,C01BA
C01BA03,Disopyramid,"0,4 g O,P",5,C01BA
C01BA04,Spartein,"0,2 g P",5,C01BA
C01BA05,Ajmalin,"0,3 g O; 50 mg P ",5,C01BA
C01BA08,Prajmalin,30 mg O,5,C01BA
C01BA12,Lorajmin,"0,3 g O",5,C01BA
C01BA13,Dihydrochinidin,,5,C01BA
C01BA33,Detajmium,,5,C01BA
C01BA50,"Antiarrhythmika, Kombinationen exkl. Psycholeptika",,5,C01BA
C01BA51,"Chinidin, Kombinationen exkl. Psycholeptika",,5,C01BA
C01BA70,"Antiarrhythmika, Kombinationen mit Psycholeptika",,5,C01BA
C01BA71,"Chinidin, Kombinationen mit Psycholeptika",,5,C01BA
C01BB,"Antiarrhythmika, Klasse Ib",,4,C01B
C01BB01,Lidocain,3 g P; Standarddosis: 1 DE P ,5,C01BB
C01BB02,Mexiletin,"0,8 g O,P",5,C01BB
C01BB03,Tocainid,"1,2 g O,P",5,C01BB
C01BB04,Aprindin,"0,1 g O,P",5,C01BB
C01BC,"Antiarrhythmika, Klasse Ic",,4,C01B
C01BC03,Propafenon,"0,3 g O,P; 0,5 g O,P ",5,C01BC
C01BC04,Flecainid,"0,2 g O,P",5,C01BC
C01BC07,Lorcainid,"0,2 g P",5,C01BC
C01BC08,Encainid,"0,1 g O",5,C01BC
C01BC09,Ethacizin,,5,C01BC
C01BD,"Antiarrhythmika, Klasse III",,4,C01B
C01BD01,Amiodaron,"0,2 g O,P",5,C01BD
C01BD02,Bretyliumtosilat,,5,C01BD
C01BD03,Bunaftin,,5,C01BD
C01BD04,Dofetilid,,5,C01BD
C01BD05,Ibutilid,1 mg P,5,C01BD
C01BD06,Tedisamil,,5,C01BD
C01BD07,Dronedaron,"0,8 g O",5,C01BD
C01BG,"Andere Antiarrhythmika, Klasse I und III",,4,C01B
C01BG01,Moracizin,"0,75 g O",5,C01BG
C01BG03,Tiracizin,,5,C01BG
C01BG07,Cibenzolin,,5,C01BG
C01BG11,Vernakalant,"0,2 g P bezogen auf Vernakalanthydrochlorid",5,C01BG
C01C,"KARDIOSTIMULANZIEN, EXKL. HERZGLYKOSIDE",,3,C01
C01CA,Adrenerge und dopaminerge Mittel,,4,C01C
C01CA01,Etilefrin,"50 mg O,P",5,C01CA
C01CA02,Isoprenalin,"90 mg O,P",5,C01CA
C01CA03,Norepinephrin,6 mg P,5,C01CA
C01CA04,Dopamin,"0,5 g P",5,C01CA
C01CA05,Norfenefrin,25 mg O,5,C01CA
C01CA06,Phenylephrin,4 mg P,5,C01CA
C01CA07,Dobutamin,"0,5 g P",5,C01CA
C01CA08,Oxedrin,"0,2 g O,P",5,C01CA
C01CA09,Metaraminol,50 mg P,5,C01CA
C01CA10,Methoxamin,30 mg P,5,C01CA
C01CA11,Mephentermin,30 mg P; 30 mg O ,5,C01CA
C01CA12,Dimetofrin,,5,C01CA
C01CA13,Prenalterol,10 mg P,5,C01CA
C01CA14,Dopexamin,"0,5 g P",5,C01CA
C01CA15,Gepefrin,30 mg O,5,C01CA
C01CA16,Ibopamin,"0,3 g O",5,C01CA
C01CA17,Midodrin,30 mg O,5,C01CA
C01CA18,Octopamin,,5,C01CA
C01CA19,Fenoldopam,,5,C01CA
C01CA21,Cafedrin,,5,C01CA
C01CA22,Arbutamin,,5,C01CA
C01CA23,Theodrenalin,,5,C01CA
C01CA24,Epinephrin,"0,5 mg P; 1 DE P zur Notfallbehandlung ",5,C01CA
C01CA25,Ameziniummetilsulfat,30 mg O,5,C01CA
C01CA26,Ephedrin,50 mg P,5,C01CA
C01CA27,Droxidopa,1 g O,5,C01CA
C01CA29,Orciprenalin,,5,C01CA
C01CA30,Kombinationen,,5,C01CA
C01CA32,Pholedrin,,5,C01CA
C01CA50,"Adrenerge und dopaminerge Mittel, Kombinationen",,5,C01CA
C01CA51,"Etilefrin, Kombinationen",,5,C01CA
C01CA55,"Norfenefrin, Kombinationen",,5,C01CA
C01CA58,"Oxedrin, Kombinationen",,5,C01CA
C01CA68,"Octopamin, Kombinationen",,5,C01CA
C01CA81,"Metamfepramon, Kombinationen",,5,C01CA
C01CB,Ephedrin-Derivate,,4,C01C
C01CB01,Ephedrin,,5,C01CB
C01CB04,Oxilofrin,,5,C01CB
C01CB51,"Ephedrin, Kombinationen",,5,C01CB
C01CB54,"Oxilofrin, Kombinationen",,5,C01CB
C01CE,Phosphodiesterasehemmer,,4,C01C
C01CE01,Amrinon,"0,5 g P",5,C01CE
C01CE02,Milrinon,50 mg P,5,C01CE
C01CE03,Enoximon,1 g P,5,C01CE
C01CE04,Bucladesin,,5,C01CE
C01CH,Homöopathische und anthroposophische Kardiostimulanzien,,4,C01C
C01CH20,Kombinationen,,5,C01CH
C01CX,Andere Kardiostimulanzien,,4,C01C
C01CX06,Angiotensinamid,5 mg P,5,C01CX
C01CX07,Xamoterol,"0,4 g O",5,C01CX
C01CX08,Levosimendan,11 mg P,5,C01CX
C01CX09,Angiotensin II,,5,C01CX
C01CX10,Ipratropiumbromid,,5,C01CX
C01D,BEI HERZERKRANKUNGEN EINGESETZTE VASODILATATOREN,,3,C01
C01DA,Organische Nitrate,,4,C01D
C01DA02,Glyceroltrinitrat,"5 mg O,TD; 2,5 mg oral Aerosol,SL; Standarddosis: 1 DE P ",5,C01DA
C01DA04,Methylpropylpropanedioldinitrat,,5,C01DA
C01DA05,Pentaerythrityltetranitrat,"0,12 g O",5,C01DA
C01DA07,Propatylnitrat,30 mg O,5,C01DA
C01DA08,Isosorbiddinitrat,"60 mg O; 20 mg oral Aerosol, SL; 0,1 g TD; Standarddosis: 1 DE P ",5,C01DA
C01DA09,Trolnitrat,20 mg O,5,C01DA
C01DA13,Erythrityltetranitrat,90 mg O,5,C01DA
C01DA14,Isosorbidmononitrat,40 mg O,5,C01DA
C01DA20,Organische Nitrate in Kombination,,5,C01DA
C01DA38,Tenitramin,,5,C01DA
C01DA52,"Glyceroltrinitrat, Kombinationen",,5,C01DA
C01DA54,"Methylpropylpropanedioldinitrat, Kombinationen",,5,C01DA
C01DA55,"Pentaerythrityltetranitrat, Kombinationen",,5,C01DA
C01DA57,"Propatylnitrat, Kombinationen",,5,C01DA
C01DA58,"Isosorbiddinitrat, Kombinationen",,5,C01DA
C01DA59,"Trolnitrat, Kombinationen",,5,C01DA
C01DA63,"Erythrityltetranitrat, Kombinationen",,5,C01DA
C01DA70,Organische Nitrate in Kombination mit Psycholeptika,,5,C01DA
C01DB,Chinolon-Vasodilatatoren,,4,C01D
C01DB01,Flosequinan,,5,C01DB
C01DX,Andere bei Herzerkrankungen eingesetzte Vasodilatatoren,,4,C01D
C01DX01,Itramintosilat,,5,C01DX
C01DX02,Prenylamin,"0,12 g O",5,C01DX
C01DX03,Oxyfedrin,"40 mg O,P",5,C01DX
C01DX04,Benziodaron,"0,25 g O",5,C01DX
C01DX05,Carbocromen,,5,C01DX
C01DX06,Hexobendin,,5,C01DX
C01DX07,Etafenon,"0,225 g O",5,C01DX
C01DX08,Heptaminol,"0,45 g O,P",5,C01DX
C01DX09,Imolamin,90 mg O,5,C01DX
C01DX10,Dilazep,"0,1 g O",5,C01DX
C01DX11,Trapidil,,5,C01DX
C01DX12,Molsidomin,8 mg O ,5,C01DX
C01DX13,Efloxat,"0,2 g O",5,C01DX
C01DX14,Cinepazet,"0,9 g O",5,C01DX
C01DX15,Cloridarol,,5,C01DX
C01DX16,Nicorandil,40 mg O,5,C01DX
C01DX18,Linsidomin,,5,C01DX
C01DX19,Nesiritid,"1,5 mg P",5,C01DX
C01DX21,Serelaxin,,5,C01DX
C01DX22,Dipyridamol,,5,C01DX
C01DX51,"Itramintosilat, Kombinationen",,5,C01DX
C01DX52,"Prenylamin, Kombinationen",,5,C01DX
C01DX53,"Oxyfedrin, Kombinationen",,5,C01DX
C01DX54,"Benziodaron, Kombinationen",,5,C01DX
C01DX55,"Carbocromen, Kombinationen",,5,C01DX
C01DX72,"Dipyridamol, Kombinationen",,5,C01DX
C01E,ANDERE HERZMITTEL,,3,C01
C01EA,Prostaglandine,,4,C01E
C01EA01,Alprostadil,"0,5 mg P",5,C01EA
C01EB,Andere Herzmittel,,4,C01E
C01EB02,Campher,"0,15 g O",5,C01EB
C01EB03,Indometacin,,5,C01EB
C01EB04,Crataegus-Glykoside*,,5,C01EB
C01EB05,Creatinolfosfat,,5,C01EB
C01EB06,Fosfocreatin,,5,C01EB
C01EB07,"Fructose-1,6-diphosphat",,5,C01EB
C01EB09,Ubidecarenon,,5,C01EB
C01EB10,Adenosin,15 mg P,5,C01EB
C01EB11,Tiracizin,,5,C01EB
C01EB13,Acadesin,,5,C01EB
C01EB15,Trimetazidin,40 mg O,5,C01EB
C01EB16,Ibuprofen,30 mg P,5,C01EB
C01EB17,Ivabradin,10 mg O,5,C01EB
C01EB18,Ranolazin,"1,5 g O",5,C01EB
C01EB20,Fleischextrakt,,5,C01EB
C01EB21,Regadenoson,"0,4 mg P",5,C01EB
C01EB22,Meldonium,,5,C01EB
C01EB23,Tiazotsäure,,5,C01EB
C01EB28,Theophyllin,,5,C01EB
C01EH,Andere homöopathische und anthroposophische Herzmittel,,4,C01E
C01EH01,Crataegus,,5,C01EH
C01EH10,Verschiedene,,5,C01EH
C01EH20,Kombinationen,,5,C01EH
C01EH50,Kombinationen mit anderen Mitteln,,5,C01EH
C01EP,Andere pflanzliche Herzmittel,,4,C01E
C01EP01,Weißdornblätter mit Blüten,"0,53 g O wässrig-ethanolischer Extrakt ",5,C01EP
C01EP02,Besenginsterkraut,,5,C01EP
C01EP03,Galgantwurzelstock,,5,C01EP
C01EP04,Ammi-visnaga-Früchte,,5,C01EP
C01EP30,Kombinationen,,5,C01EP
C01EP51,"Weißdornblätter, Kombinationen",,5,C01EP
C01EX,"Andere Herzmittel, Kombinationen",,4,C01E
C01EX52,"Campher, Kombinationen",,5,C01EX
C01EX66,"Theophyllin, Kombinationen",,5,C01EX
C01EX67,"Proxyphyllin, Kombinationen",,5,C01EX
C01EX68,"Theobromin, Kombinationen",,5,C01EX
C02,ANTIHYPERTENSIVA,,2,C
C02A,"ANTIADRENERGE MITTEL, ZENTRAL WIRKEND",,3,C02
C02AA,Rauwolfia-Alkaloide,,4,C02A
C02AA01,Rescinnamin,,5,C02AA
C02AA02,Reserpin,"0,5 mg O,P",5,C02AA
C02AA03,Kombinationen von Rauwolfia-Alkaloiden,,5,C02AA
C02AA04,"Rauwolfia-Alkaloide, ganze Wurzel*",,5,C02AA
C02AA05,Deserpidin,,5,C02AA
C02AA06,Methoserpidin,,5,C02AA
C02AA07,Bietaserpin,15 mg O,5,C02AA
C02AA52,"Reserpin, Kombinationen",,5,C02AA
C02AA53,"Kombinationen von Rauwolfia-Alkaloiden, Kombinationen",,5,C02AA
C02AA57,"Bietaserpin, Kombinationen",,5,C02AA
C02AB,Methyldopa,,4,C02A
C02AB01,Methyldopa (linksdrehend),"1 g O,P",5,C02AB
C02AB02,Methyldopa (racemisch),2 g O,5,C02AB
C02AC,Imidazolinrezeptoragonisten,,4,C02A
C02AC01,Clonidin,"0,45 mg O,P",5,C02AC
C02AC02,Guanfacin,3 mg O,5,C02AC
C02AC04,Tolonidin,"0,75 mg O",5,C02AC
C02AC05,Moxonidin,"0,3 mg O",5,C02AC
C02AC06,Rilmenidin,,5,C02AC
C02AC07,Tiamenidin,,5,C02AC
C02AP,"Pflanzliche antiadrenerge Mittel, zentral wirkend",,4,C02A
C02AP01,"Rauwolfia-Alkaloide, ganze Wurzel",,5,C02AP
C02AP51,"Rauwolfia-Alkaloide, ganze Wurzel, Kombinationen",,5,C02AP
C02B,"ANTIADRENERGE MITTEL, GANGLIENBLOCKER",,3,C02
C02BA,Sulfonium-Derivate,,4,C02B
C02BA01,Trimetaphan,"0,25 g P",5,C02BA
C02BB,Sekundäre und tertiäre Amine,,4,C02B
C02BB01,Mecamylamin,,5,C02BB
C02BC,Bisquartäre Ammonium-Verbindungen,,4,C02B
C02C,"ANTIADRENERGE MITTEL, PERIPHER WIRKEND",,3,C02
C02CA,Alpha-Adrenozeptorantagonisten,,4,C02C
C02CA01,Prazosin,5 mg O,5,C02CA
C02CA02,Indoramin,,5,C02CA
C02CA03,Trimazosin,"0,3 g O",5,C02CA
C02CA04,Doxazosin,4 mg O,5,C02CA
C02CA06,Urapidil,"0,12 g O; 50 mg P",5,C02CA
C02CA07,Bunazosin,6 mg O ,5,C02CA
C02CA08,Terazosin,5 mg O ,5,C02CA
C02CC,Guanidin-Derivate,,4,C02C
C02CC01,Betanidin,"0,1 g O",5,C02CC
C02CC02,Guanethidin,30 mg O,5,C02CC
C02CC03,Guanoxan,20 mg O,5,C02CC
C02CC04,Debrisoquin,20 mg O,5,C02CC
C02CC05,Guanoclor,,5,C02CC
C02CC06,Guanazodin,,5,C02CC
C02CC07,Guanoxabenz,25 mg O,5,C02CC
C02D,MITTEL MIT WIRKUNG AUF DIE ARTERIELLE GEFÄSSMUSKULATUR,,3,C02
C02DA,Thiazid-Derivate,,4,C02D
C02DA01,Diazoxid,"0,3 g P",5,C02DA
C02DB,Hydrazinophthalazin-Derivate,,4,C02D
C02DB01,Dihydralazin,75 mg O; 25 mg P,5,C02DB
C02DB02,Hydralazin,"0,1 g O",5,C02DB
C02DB03,Endralazin,10 mg O,5,C02DB
C02DB04,Cadralazin,15 mg O,5,C02DB
C02DC,Pyrimidin-Derivate,,4,C02D
C02DC01,Minoxidil,20 mg O,5,C02DC
C02DD,Nitroferrocyanid-Derivate,,4,C02D
C02DD01,Nitroprussid,50 mg P,5,C02DD
C02DG,Guanidin-Derivate,,4,C02D
C02DG01,Pinacidil,50 mg O,5,C02DG
C02K,ANDERE ANTIHYPERTENSIVA,,3,C02
C02KA,"Alkaloide, exkl. Rauwolfia",,4,C02K
C02KA01,Veratrum,,5,C02KA
C02KB,Tyrosinhydroxylasehemmer,,4,C02K
C02KB01,Metirosin,,5,C02KB
C02KC,MAO-Hemmer,,4,C02K
C02KC01,Pargylin,,5,C02KC
C02KD,Serotoninrezeptorantagonisten,,4,C02K
C02KD01,Ketanserin,"40 mg O,P",5,C02KD
C02KH,Homöopathische und anthroposophische Antihypertensiva,,4,C02K
C02KH01,Viscum album,,5,C02KH
C02KH10,Verschiedene,,5,C02KH
C02KH20,Kombinationen,,5,C02KH
C02KP,Pflanzliche Antihypertensiva,,4,C02K
C02KP01,Olivenblätter,,5,C02KP
C02KP02,Mistelkraut,,5,C02KP
C02KP30,Kombinationen,,5,C02KP
C02KP52,"Mistelkraut, Kombinationen",,5,C02KP
C02KX,Antihypertensiva zur Behandlung der pulmonalen arteriellen Hypertonie,,4,C02K
C02KX01,Bosentan,"0,25 g O",5,C02KX
C02KX02,Ambrisentan,"7,5 mg O",5,C02KX
C02KX03,Sitaxentan,"0,1 g O",5,C02KX
C02KX04,Macitentan,10 mg O,5,C02KX
C02KX05,Riociguat,"4,5 mg O",5,C02KX
C02KX06,Sildenafil,60 mg O ,5,C02KX
C02KX07,Tadalafil,40 mg O ,5,C02KX
C02KX08,Iloprost,30 mcg Inhal.lösung ,5,C02KX
C02KX09,Selexipag,"1,8 mg O ",5,C02KX
C02KX52,Ambrisentan und Tadalafil,,5,C02KX
C02L,ANTIHYPERTENSIVA UND DIURETIKA IN KOMBINATION,,3,C02
C02LA,Rauwolfia-Alkaloide und Diuretika in Kombination,,4,C02L
C02LA01,Reserpin und Diuretika,Standarddosis: 1 DE O ,5,C02LA
C02LA02,Rescinnamin und Diuretika,,5,C02LA
C02LA03,Deserpidin und Diuretika,,5,C02LA
C02LA04,Methoserpidin und Diuretika,,5,C02LA
C02LA07,Bietaserpin und Diuretika,,5,C02LA
C02LA08,"Rauwolfia-Alkaloide, ganze Wurzel und Diuretika",,5,C02LA
C02LA09,Syrosingopin und Diuretika,,5,C02LA
C02LA50,Kombinationen von Rauwolfia-Alkaloiden und Diuretika inkl. andere Kombinationen,,5,C02LA
C02LA51,"Reserpin und Diuretika, Kombinationen mit anderen Mitteln",Standarddosis: 1 DE O ,5,C02LA
C02LA52,"Rescinnamin und Diuretika, Kombinationen mit anderen Mitteln",Standarddosis: 1 DE O ,5,C02LA
C02LA58,"Rauwolfia-Alkaloide, ganze Wurzel und Diuretika, Kombinationen",Standarddosis: 1 DE O ,5,C02LA
C02LA71,"Reserpin und Diuretika, Kombinationen mit Psycholeptika",,5,C02LA
C02LB,Methyldopa und Diuretika in Kombination,,4,C02L
C02LB01,Methyldopa (linksdrehend) und Diuretika,Standarddosis: 1 DE O ,5,C02LB
C02LC,Imidazolinrezeptoragonisten in Kombination mit Diuretika,,4,C02L
C02LC01,Clonidin und Diuretika,Standarddosis: 1 DE O ,5,C02LC
C02LC05,Moxonidin und Diuretika,,5,C02LC
C02LC51,"Clonidin und Diuretika, Kombinationen mit anderen Mitteln",,5,C02LC
C02LE,Alpha-Adrenozeptorantagonisten und Diuretika,,4,C02L
C02LE01,Prazosin und Diuretika,Standarddosis: 1 DE O ,5,C02LE
C02LF,Guanidin-Derivate und Diuretika,,4,C02L
C02LF01,Guanethidin und Diuretika,Standarddosis: 1 DE O ,5,C02LF
C02LG,Hydrazinophthalazin-Derivate und Diuretika,,4,C02L
C02LG01,Dihydralazin und Diuretika,,5,C02LG
C02LG02,Hydralazin und Diuretika,,5,C02LG
C02LG03,Picodralazin und Diuretika,,5,C02LG
C02LG51,"Dihydralazin und Diuretika, Kombinationen mit anderen Mitteln",,5,C02LG
C02LG73,"Picodralazin und Diuretika, Kombinationen mit Psycholeptika",,5,C02LG
C02LK,"Alkaloide, exkl. Rauwolfia, in Kombination mit Diuretika",,4,C02L
C02LK01,Veratrum und Diuretika,,5,C02LK
C02LL,MAO-Hemmer und Diuretika,,4,C02L
C02LL01,Pargylin und Diuretika,,5,C02LL
C02LN,Serotoninrezeptorantagonisten und Diuretika,,4,C02L
C02LX,Andere Antihypertensiva und Diuretika,,4,C02L
C02LX01,Pinacidil und Diuretika,,5,C02LX
C02N,KOMBINATIONEN VON ANTIHYPERTENSIVEN WIRKSTOFFEN AUS ATC-GRUPPE C02,,3,C02
C03,DIURETIKA,,2,C
C03A,"LOW-CEILING-DIURETIKA, THIAZIDE",,3,C03
C03AA,"Thiazide, rein",,4,C03A
C03AA01,Bendroflumethiazid,"2,5 mg O",5,C03AA
C03AA02,Hydroflumethiazid,25 mg O,5,C03AA
C03AA03,Hydrochlorothiazid,25 mg O,5,C03AA
C03AA04,Chlorothiazid,"0,5 g O",5,C03AA
C03AA05,Polythiazid,1 mg O,5,C03AA
C03AA06,Trichlormethiazid,4 mg O,5,C03AA
C03AA07,Cyclopenthiazid,"0,5 mg O",5,C03AA
C03AA08,Methylclothiazid,5 mg O,5,C03AA
C03AA09,Cyclothiazid,5 mg O,5,C03AA
C03AA13,Mebutizid,,5,C03AA
C03AB,Thiazide und Kalium in Kombination,,4,C03A
C03AB01,Bendroflumethiazid und Kalium,"2,5 mg O bezogen auf Bendroflumethiazid",5,C03AB
C03AB02,Hydroflumethiazid und Kalium,25 mg O bezogen auf Hydroflumethiazid,5,C03AB
C03AB03,Hydrochlorothiazid und Kalium,25 mg O bezogen auf Hydrochlorothiazid,5,C03AB
C03AB04,Chlorothiazid und Kalium,"0,5 g O bezogen auf Chlorothiazid",5,C03AB
C03AB05,Polythiazid und Kalium,1 mg O bezogen auf Polythiazid,5,C03AB
C03AB06,Trichlormethiazid und Kalium,4 mg O bezogen auf Trichlormethiazid,5,C03AB
C03AB07,Cyclopenthiazid und Kalium,"0,5 mg O bezogen auf Cyclopenthiazid",5,C03AB
C03AB08,Methylclothiazid und Kalium,5 mg O bezogen auf Methylclothiazid,5,C03AB
C03AB09,Cyclothiazid und Kalium,5 mg O bezogen auf Cyclothiazid,5,C03AB
C03AH,"Thiazide, Kombinationen mit Psycholeptika und/oder Analgetika",,4,C03A
C03AH01,"Chlorothiazid, Kombinationen",,5,C03AH
C03AH02,"Hydroflumethiazid, Kombinationen",,5,C03AH
C03AX,"Thiazide, Kombinationen mit anderen Mitteln",,4,C03A
C03AX01,"Hydrochlorothiazid, Kombinationen",,5,C03AX
C03AX02,"Bemetizid, Kombinationen",,5,C03AX
C03B,"LOW-CEILING-DIURETIKA, EXKL. THIAZIDE",,3,C03
C03BA,"Sulfonamide, rein",,4,C03B
C03BA02,Quinethazon,50 mg O,5,C03BA
C03BA03,Clopamid,10 mg O,5,C03BA
C03BA04,Chlortalidon,25 mg O,5,C03BA
C03BA05,Mefrusid,25 mg O,5,C03BA
C03BA07,Clofenamid,,5,C03BA
C03BA08,Metolazon,5 mg O,5,C03BA
C03BA09,Meticran,,5,C03BA
C03BA10,Xipamid,20 mg O,5,C03BA
C03BA11,Indapamid,"2,5 mg O",5,C03BA
C03BA12,Clorexolon,,5,C03BA
C03BA13,Fenquizon,,5,C03BA
C03BA82,"Clorexolon, Kombinationen mit Psycholeptika",,5,C03BA
C03BB,Sulfonamide und Kalium in Kombination,,4,C03B
C03BB02,Quinethazon und Kalium,50 mg O bezogen auf Quinethazon,5,C03BB
C03BB03,Clopamid und Kalium,10 mg O bezogen auf Clopamid,5,C03BB
C03BB04,Chlortalidon und Kalium,25 mg O bezogen auf Chlortalidon,5,C03BB
C03BB05,Mefrusid und Kalium,25 mg O bezogen auf Mefrusid,5,C03BB
C03BB07,Clofenamid und Kalium,,5,C03BB
C03BC,Quecksilber-haltige Diuretika,,4,C03B
C03BC01,Mersalyl,,5,C03BC
C03BD,Xanthin-Derivate,,4,C03B
C03BD01,Theobromin,4 g O,5,C03BD
C03BK,"Sulfonamide, Kombinationen mit anderen Mitteln",,4,C03B
C03BX,Andere Low-ceiling-Diuretika,,4,C03B
C03BX03,Cicletanin,,5,C03BX
C03C,HIGH-CEILING-DIURETIKA,,3,C03
C03CA,"Sulfonamide, rein",,4,C03C
C03CA01,Furosemid,"40 mg O,P",5,C03CA
C03CA02,Bumetanid,"1 mg O,P",5,C03CA
C03CA03,Piretanid,6 mg O ,5,C03CA
C03CA04,Torasemid,"15 mg O,P",5,C03CA
C03CA05,Azosemid,,5,C03CA
C03CB,Sulfonamide und Kalium in Kombination,,4,C03C
C03CB01,Furosemid und Kalium,40 mg O bezogen auf Furosemid,5,C03CB
C03CB02,Bumetanid und Kalium,1 mg O bezogen auf Bumetanid,5,C03CB
C03CC,Aryloxyessigsäure-Derivate,,4,C03C
C03CC01,Etacrynsäure,"50 mg O,P",5,C03CC
C03CC02,Tienilinsäure,,5,C03CC
C03CD,Pyrazolon-Derivate,,4,C03C
C03CD01,Muzolimin,20 mg O,5,C03CD
C03CX,Andere High-ceiling-Diuretika,,4,C03C
C03CX01,Etozolin,,5,C03CX
C03D,KALIUM SPARENDE MITTEL,,3,C03
C03DA,Aldosteronantagonisten,,4,C03D
C03DA01,Spironolacton,75 mg O,5,C03DA
C03DA02,Kaliumcanrenoat,"0,4 g P",5,C03DA
C03DA03,Canrenon,,5,C03DA
C03DA04,Eplerenon,50 mg O,5,C03DA
C03DB,Andere Kalium sparende Mittel,,4,C03D
